obligation_id,customer_id,provider,obligation_type,total_amount,remaining_amount,monthly_payment,interest_rate,status
OBL0013609,CUS008494,SNB,Personal Loan,86474.13,80323.26,5020.2,8.26,Active
OBL0013610,CUS008495,Bank Albilad,Mortgage,1166098.07,1036560.58,20731.21,4.36,Active
OBL0013611,CUS008495,Saudi Investment Bank,Credit Card,36579.5,11977.16,855.51,23.76,Active
OBL0013612,CUS008495,SAB,Personal Loan,49590.11,0.0,0.0,5.42,Closed
OBL0013613,CUS008496,Tamara,Tamara,653.66,245.6,11.16,0.0,Active
OBL0013614,CUS008496,SNB,Mortgage,730737.63,0.0,0.0,5.17,Closed
OBL0013615,CUS008497,Al Rajhi Bank,Auto Loan,79685.15,49929.82,1161.16,5.08,Active
OBL0013616,CUS008499,Al Jazirah Auto,Auto Loan,149155.26,46298.88,812.26,6.31,Active
OBL0013617,CUS008499,Riyad Bank,Auto Loan,30348.44,0.0,0.0,5.21,Closed
OBL0013618,CUS008499,Tamara,Tamara,1099.24,142.77,3.57,0.0,Active
OBL0013619,CUS008499,SAB,Credit Card,18201.4,15318.9,425.52,27.29,Active
OBL0013620,CUS008503,Tabby,Tabby,3339.81,354.03,6.44,0.0,Active
OBL0013621,CUS008503,Al Rajhi Bank,Credit Card,43189.27,0.0,0.0,21.25,Closed
OBL0013622,CUS008503,Tamara,Tamara,378.08,369.6,11.55,0.0,Overdue
OBL0013623,CUS008503,Riyad Bank,Credit Card,29739.76,19425.41,346.88,19.98,Active
OBL0013624,CUS008505,Al Rajhi Bank,Mortgage,852811.61,53650.39,1051.97,4.52,Active
OBL0013625,CUS008505,Bank Albilad,Personal Loan,67214.71,58586.1,1046.18,3.62,Active
OBL0013626,CUS008505,Bank AlJazira,Auto Loan,170875.28,45291.81,2058.72,3.26,Active
OBL0013627,CUS008506,Bank AlJazira,Credit Card,18104.36,13894.62,4631.54,22.71,Active
OBL0013628,CUS008507,Tamara,Tamara,3351.27,2045.41,81.82,0.0,Active
OBL0013629,CUS008507,Tamara,Tamara,1920.85,1820.09,37.14,0.0,Deferred
OBL0013630,CUS008507,Abdul Latif Jameel Finance,Auto Loan,121617.26,36754.05,2625.29,4.92,Overdue
OBL0013631,CUS008512,Tabby,Tabby,664.28,37.15,12.38,0.0,Active
OBL0013632,CUS008513,Bank AlJazira,Personal Loan,93778.18,0.0,0.0,8.98,Closed
OBL0013633,CUS008513,Tabby,Tabby,2839.7,460.81,10.47,0.0,Active
OBL0013634,CUS008515,Tamara,Tamara,2252.7,759.39,26.19,0.0,Active
OBL0013635,CUS008515,Tamara,Tamara,4183.53,0.0,0.0,0.0,Closed
OBL0013636,CUS008517,Tabby,Tabby,2559.6,701.46,77.94,0.0,Active
OBL0013637,CUS008517,Alinma Bank,Credit Card,19573.3,18143.54,477.46,26.36,Deferred
OBL0013638,CUS008517,Tabby,Tabby,2175.89,0.0,0.0,0.0,Closed
OBL0013639,CUS008518,Bank AlJazira,Personal Loan,176347.27,0.0,0.0,,Closed
OBL0013640,CUS008519,Tamara,Tamara,2834.15,1760.23,32.6,0.0,Active
OBL0013641,CUS008519,Saudi Investment Bank,Credit Card,23064.94,4885.97,375.84,19.73,Active
OBL0013642,CUS008521,Bank AlJazira,Credit Card,1222.01,29.76,4.96,24.45,Active
OBL0013643,CUS008521,Tamara,Tamara,4841.45,509.14,26.8,0.0,Active
OBL0013644,CUS008521,Tabby,Tabby,1007.1,283.32,6.75,0.0,Active
OBL0013645,CUS008521,Tamara,Tamara,1460.49,235.42,5.74,0.0,Active
OBL0013646,CUS008522,Abdul Latif Jameel Finance,Auto Loan,92698.21,3488.15,65.81,6.56,Active
OBL0013647,CUS008522,Al Jazirah Auto,Auto Loan,59297.74,22202.08,634.35,5.8,Active
OBL0013648,CUS008522,Tabby,Tabby,4980.54,4703.71,102.25,0.0,Active
OBL0013649,CUS008522,Tamara,Tamara,1075.48,682.96,16.26,0.0,Active
OBL0013650,CUS008523,Tamara,Tamara,1861.19,0.0,0.0,0.0,Closed
OBL0013651,CUS008524,SNB,Mortgage,2256043.13,98070.17,4670.01,4.58,Active
OBL0013652,CUS008529,Bank Albilad,Personal Loan,2976.39,653.12,217.71,6.91,Active
OBL0013653,CUS008530,Bank Albilad,Mortgage,2226532.34,557755.36,17429.85,2.55,Active
OBL0013654,CUS008530,Al Rajhi Bank,Credit Card,46866.88,0.0,0.0,24.74,Closed
OBL0013655,CUS008530,Bank AlJazira,Personal Loan,84976.83,11895.38,208.69,6.51,Active
OBL0013656,CUS008532,Tabby,Tabby,1064.1,683.34,42.71,0.0,Active
OBL0013657,CUS008532,Alinma Bank,Auto Loan,45991.09,1584.09,316.82,4.22,Active
OBL0013658,CUS008533,Bank Albilad,Personal Loan,154605.88,4086.46,583.78,5.07,Active
OBL0013659,CUS008533,Bank Albilad,Personal Loan,143337.18,0.0,0.0,4.07,Closed
OBL0013660,CUS008533,SNB,Mortgage,566521.88,33485.54,930.15,3.56,Active
OBL0013661,CUS008535,SNB,Personal Loan,57485.51,0.0,0.0,6.36,Closed
OBL0013662,CUS008536,Al Rajhi Bank,Personal Loan,83331.02,23473.72,451.42,6.23,Active
OBL0013663,CUS008536,Tamara,Tamara,2764.88,2632.12,164.51,0.0,Active
OBL0013664,CUS008536,Tabby,Tabby,1213.3,1091.04,41.96,0.0,Active
OBL0013665,CUS008537,Al Rajhi Bank,Personal Loan,142790.3,47007.15,2350.36,5.13,Active
OBL0013666,CUS008538,Tabby,Tabby,4539.32,890.09,148.35,0.0,Active
OBL0013667,CUS008538,Tamara,Tamara,2108.71,0.0,0.0,0.0,Closed
OBL0013668,CUS008538,Alinma Bank,Credit Card,12328.25,9792.6,1632.1,20.71,Active
OBL0013669,CUS008539,SNB,Credit Card,21109.52,17066.74,1219.05,25.86,Active
OBL0013670,CUS008540,Saudi Investment Bank,Auto Loan,87835.55,7885.17,606.55,3.03,Active
OBL0013671,CUS008541,Saudi Investment Bank,Personal Loan,44252.69,30618.82,546.76,7.07,Active
OBL0013672,CUS008541,Saudi Investment Bank,Personal Loan,270962.73,0.0,0.0,5.51,Closed
OBL0013673,CUS008541,Abdul Latif Jameel Finance,Auto Loan,171931.44,71431.14,1457.78,3.22,Active
OBL0013674,CUS008541,Alinma Bank,Mortgage,1166268.53,1102894.94,33421.06,5.48,Active
OBL0013675,CUS008542,Tabby,Tabby,4643.23,2204.92,45.0,0.0,Deferred
OBL0013676,CUS008542,Tamara,Tamara,1450.63,672.81,74.76,0.0,Active
OBL0013677,CUS008542,Abdul Latif Jameel Finance,Auto Loan,101866.08,95822.33,2661.73,4.29,Active
OBL0013678,CUS008542,Tabby,Tabby,4597.48,3751.29,375.13,0.0,Active
OBL0013679,CUS008543,Saudi Investment Bank,Personal Loan,339814.5,332562.43,11467.67,5.42,Active
OBL0013680,CUS008544,Bank Albilad,Personal Loan,40153.95,17352.74,294.11,7.08,Active
OBL0013681,CUS008544,Tamara,Tamara,1549.82,340.77,5.68,0.0,Active
OBL0013682,CUS008544,Bank AlJazira,Personal Loan,34612.41,6087.19,338.18,5.81,Active
OBL0013683,CUS008545,Tabby,Tabby,1276.75,667.24,14.83,0.0,Active
OBL0013684,CUS008545,Tabby,Tabby,1677.53,1620.29,62.32,0.0,Deferred
OBL0013685,CUS008545,Bank AlJazira,Credit Card,68135.96,6521.35,112.44,27.43,Active
OBL0013686,CUS008545,Alinma Bank,Mortgage,2132058.91,684253.98,34212.7,3.34,Active
OBL0013687,CUS008547,SNB,Personal Loan,118681.02,46981.96,1740.07,4.88,Active
OBL0013688,CUS008547,SAB,Mortgage,2255928.9,1022884.6,17945.34,4.61,Active
OBL0013689,CUS008547,Bank AlJazira,Credit Card,77725.21,10429.64,548.93,18.74,Active
OBL0013690,CUS008548,SNB,Personal Loan,142547.81,118816.82,19802.8,4.03,Active
OBL0013691,CUS008548,SAB,Auto Loan,38441.19,13253.76,323.26,3.99,Active
OBL0013692,CUS008548,Riyad Bank,Mortgage,803973.67,0.0,0.0,2.65,Closed
OBL0013693,CUS008550,Tabby,Tabby,948.01,0.0,0.0,0.0,Closed
OBL0013694,CUS008550,SNB,Auto Loan,156188.98,78158.39,2298.78,4.06,Active
OBL0013695,CUS008550,Al Rajhi Bank,Personal Loan,145429.74,50868.96,16956.32,4.59,Active
OBL0013696,CUS008551,Tamara,Tamara,1235.26,409.3,24.08,0.0,Active
OBL0013697,CUS008551,Alinma Bank,Credit Card,40417.93,38061.99,1057.28,19.81,Active
OBL0013698,CUS008551,Tabby,Tabby,437.34,204.8,5.12,0.0,Active
OBL0013699,CUS008551,Alinma Bank,Personal Loan,123459.04,12124.94,252.6,5.32,Active
OBL0013700,CUS008552,Tabby,Tabby,511.2,0.0,0.0,0.0,Closed
OBL0013701,CUS008552,Alinma Bank,Personal Loan,182673.13,171608.89,6864.36,7.38,Active
OBL0013702,CUS008552,Tamara,Tamara,3709.74,1629.63,60.36,0.0,Active
OBL0013703,CUS008552,Saudi Investment Bank,Auto Loan,142424.74,97188.23,2208.82,4.69,Active
OBL0013704,CUS008556,Bank Albilad,Mortgage,602340.61,323826.12,7039.7,4.12,Active
OBL0013705,CUS008556,Tabby,Tabby,477.78,0.0,0.0,0.0,Closed
OBL0013706,CUS008556,Tabby,Tabby,4702.65,0.0,0.0,0.0,Closed
OBL0013707,CUS008557,Al Rajhi Bank,Personal Loan,25018.71,12612.96,467.15,5.78,Active
OBL0013708,CUS008557,Tamara,Tamara,4945.77,4128.72,98.3,0.0,Active
OBL0013709,CUS008559,SAB,Personal Loan,41316.02,30257.27,1043.35,7.43,Overdue
OBL0013710,CUS008559,SAB,Auto Loan,146223.18,103792.52,3992.02,6.44,Active
OBL0013711,CUS008559,Tabby,Tabby,581.69,34.46,0.86,0.0,Active
OBL0013712,CUS008561,Bank AlJazira,Personal Loan,49144.59,15629.35,289.43,7.69,Active
OBL0013713,CUS008564,Alinma Bank,Mortgage,2974038.4,775630.82,110804.4,5.17,Active
OBL0013714,CUS008564,Saudi Investment Bank,Credit Card,28283.69,0.0,0.0,21.49,Closed
OBL0013715,CUS008564,Bank AlJazira,Credit Card,26168.59,3686.82,230.43,19.5,Active
OBL0013716,CUS008568,Alinma Bank,Credit Card,19422.03,9079.48,193.18,28.36,Active
OBL0013717,CUS008568,SNB,Auto Loan,156198.93,0.0,0.0,4.72,Closed
OBL0013718,CUS008568,Tamara,Tamara,1347.39,1068.62,19.79,0.0,Active
OBL0013719,CUS008568,Saudi Investment Bank,Personal Loan,156424.46,135947.03,33986.76,5.57,Overdue
OBL0013720,CUS008570,SNB,Auto Loan,156588.0,113185.0,5957.11,6.37,Active
OBL0013721,CUS008570,Bank Albilad,Mortgage,1301633.35,232152.47,25794.72,4.39,Active
OBL0013722,CUS008570,Al Jazirah Auto,Auto Loan,32000.02,0.0,0.0,5.8,Closed
OBL0013723,CUS008570,Bank Albilad,Auto Loan,131477.95,48909.41,9781.88,4.4,Active
OBL0013724,CUS008571,Saudi Investment Bank,Auto Loan,72911.62,0.0,0.0,3.66,Closed
OBL0013725,CUS008571,Tabby,Tabby,877.16,0.0,0.0,,Closed
OBL0013726,CUS008572,Bank Albilad,Mortgage,2088523.61,1019168.82,17274.05,5.49,Active
OBL0013727,CUS008572,Tabby,Tabby,3895.52,0.0,0.0,0.0,Closed
OBL0013728,CUS008572,Alinma Bank,Credit Card,37408.32,14992.55,282.88,19.67,Active
OBL0013729,CUS008573,Tamara,Tamara,2853.33,1139.67,24.25,0.0,Active
OBL0013730,CUS008573,Tabby,Tabby,283.31,150.88,5.59,0.0,Active
OBL0013731,CUS008573,Tamara,Tamara,2022.98,0.0,0.0,0.0,Closed
OBL0013732,CUS008573,SAB,Auto Loan,196331.49,9150.97,160.54,5.38,Active
OBL0013733,CUS008574,SNB,Auto Loan,142002.44,26450.64,912.09,4.34,Active
OBL0013734,CUS008574,SNB,Mortgage,2492294.24,1038493.79,24726.04,3.86,Active
OBL0013735,CUS008575,Tabby,Tabby,4662.31,3132.09,92.12,0.0,Active
OBL0013736,CUS008575,SAB,Mortgage,1054459.08,0.0,0.0,4.66,Closed
OBL0013737,CUS008575,Tabby,Tabby,4619.94,2407.59,85.99,0.0,Active
OBL0013738,CUS008575,SNB,Mortgage,1307284.39,955315.24,30816.62,3.62,Active
OBL0013739,CUS008578,Tamara,Tamara,1555.9,1369.92,65.23,0.0,Active
OBL0013740,CUS008579,Tamara,Tamara,3358.76,0.0,0.0,0.0,Closed
OBL0013741,CUS008579,Bank AlJazira,Personal Loan,278876.25,0.0,0.0,5.69,Closed
OBL0013742,CUS008581,Saudi Investment Bank,Credit Card,8353.47,3691.47,83.9,20.35,Deferred
OBL0013743,CUS008581,Bank AlJazira,Personal Loan,74641.56,51276.71,915.66,4.96,Active
OBL0013744,CUS008581,Tabby,Tabby,2845.81,1857.79,44.23,0.0,Active
OBL0013745,CUS008581,SAB,Personal Loan,159260.28,66249.9,2366.07,7.29,Active
OBL0013746,CUS008584,Tabby,Tabby,2579.05,823.61,19.61,0.0,Active
OBL0013747,CUS008584,Tabby,Tabby,4146.06,1832.93,45.82,0.0,Active
OBL0013748,CUS008586,Bank Albilad,Mortgage,1301794.31,0.0,0.0,5.27,Closed
OBL0013749,CUS008586,Tamara,Tamara,3820.79,0.0,0.0,0.0,Closed
OBL0013750,CUS008586,SNB,Mortgage,1957254.31,1073216.75,97565.16,3.26,Active
OBL0013751,CUS008586,Saudi Investment Bank,Credit Card,20730.02,15793.5,3158.7,24.21,Active
OBL0013752,CUS008589,SAB,Credit Card,62611.27,31420.9,748.12,19.09,Active
OBL0013753,CUS008589,Bank Albilad,Personal Loan,392310.8,294574.77,5891.5,8.26,Active
OBL0013754,CUS008589,Tabby,Tabby,2482.25,147.03,4.32,0.0,Active
OBL0013755,CUS008589,Tamara,Tamara,3838.52,521.01,104.2,0.0,Active
OBL0013756,CUS008590,Tamara,Tamara,4936.69,377.13,12.57,0.0,Active
OBL0013757,CUS008590,Tamara,Tamara,4305.95,496.84,10.8,0.0,Overdue
OBL0013758,CUS008591,Tabby,Tabby,4613.7,632.36,13.17,0.0,Overdue
OBL0013759,CUS008591,Riyad Bank,Mortgage,2558702.58,2291320.08,91652.8,2.51,Active
OBL0013760,CUS008591,Tamara,Tamara,3291.22,344.84,38.32,0.0,Active
OBL0013761,CUS008592,Al Rajhi Bank,Personal Loan,304471.11,0.0,0.0,4.15,Closed
OBL0013762,CUS008592,Al Rajhi Bank,Mortgage,825110.39,625417.38,17869.07,2.61,Active
OBL0013763,CUS008593,Saudi Investment Bank,Auto Loan,79640.19,0.0,0.0,3.8,Closed
OBL0013764,CUS008593,Tabby,Tabby,605.02,324.3,10.81,0.0,Overdue
OBL0013765,CUS008594,SAB,Auto Loan,85138.21,0.0,0.0,5.58,Closed
OBL0013766,CUS008594,Alinma Bank,Personal Loan,244627.4,96086.51,12010.81,7.69,Active
OBL0013767,CUS008595,Riyad Bank,Credit Card,35038.6,0.0,0.0,26.5,Closed
OBL0013768,CUS008595,Riyad Bank,Personal Loan,174428.38,152909.75,2940.57,7.45,Active
OBL0013769,CUS008595,Alinma Bank,Credit Card,35497.03,14499.49,278.84,20.14,Active
OBL0013770,CUS008596,Tamara,Tamara,3109.48,0.0,0.0,0.0,Closed
OBL0013771,CUS008596,Tamara,Tamara,2861.32,2041.56,170.13,0.0,Active
OBL0013772,CUS008596,Tamara,Tamara,1050.66,517.29,8.92,0.0,Active
OBL0013773,CUS008597,Tamara,Tamara,2005.9,106.96,8.91,0.0,Active
OBL0013774,CUS008597,Tabby,Tabby,564.39,36.72,2.04,0.0,Active
OBL0013775,CUS008597,Al Jazirah Auto,Auto Loan,83185.34,62633.93,1648.26,7.34,Active
OBL0013776,CUS008597,Bank Albilad,Mortgage,1352380.57,171181.19,4626.52,4.46,Deferred
OBL0013777,CUS008598,Bank Albilad,Mortgage,1093518.21,169013.2,3018.09,4.77,Deferred
OBL0013778,CUS008598,SAB,Mortgage,1246504.63,34820.06,3165.46,4.1,Active
OBL0013779,CUS008598,Al Jazirah Auto,Auto Loan,181458.1,154194.81,2613.47,5.17,Active
OBL0013780,CUS008600,Riyad Bank,Personal Loan,197160.36,0.0,0.0,3.9,Closed
OBL0013781,CUS008600,Tabby,Tabby,2135.9,1977.47,34.09,0.0,Active
OBL0013782,CUS008600,SAB,Personal Loan,158261.78,0.0,0.0,5.35,Closed
OBL0013783,CUS008601,Tamara,Tamara,4516.56,0.0,0.0,0.0,Closed
OBL0013784,CUS008601,Alinma Bank,Auto Loan,69176.26,0.0,0.0,4.71,Closed
OBL0013785,CUS008601,Tamara,Tamara,4647.03,2462.55,102.61,0.0,Active
OBL0013786,CUS008601,Al Rajhi Bank,Personal Loan,249112.71,167040.39,33408.08,5.36,Active
OBL0013787,CUS008602,Al Jazirah Auto,Auto Loan,171578.91,163004.84,6269.42,4.95,Active
OBL0013788,CUS008603,Saudi Investment Bank,Personal Loan,108688.62,11537.33,262.21,8.84,Active
OBL0013789,CUS008603,Bank Albilad,Credit Card,13064.15,3288.02,411.0,19.77,Active
OBL0013790,CUS008603,Tabby,Tabby,4134.54,0.0,0.0,0.0,Closed
OBL0013791,CUS008604,Alinma Bank,Personal Loan,167173.44,14146.94,2829.39,8.48,Active
OBL0013792,CUS008604,Bank AlJazira,Personal Loan,41063.3,22465.43,680.77,7.23,Active
OBL0013793,CUS008604,Alinma Bank,Personal Loan,65032.76,4278.21,79.23,7.16,Active
OBL0013794,CUS008605,Tamara,Tamara,3604.85,875.04,51.47,0.0,Active
OBL0013795,CUS008606,Tabby,Tabby,4116.44,343.43,6.13,0.0,Overdue
OBL0013796,CUS008606,Riyad Bank,Credit Card,19675.33,18721.95,720.08,28.31,Active
OBL0013797,CUS008608,Tabby,Tabby,811.13,0.0,0.0,0.0,Closed
OBL0013798,CUS008608,SNB,Mortgage,764783.89,538436.3,10354.54,3.61,Active
OBL0013799,CUS008609,Saudi Investment Bank,Auto Loan,110939.59,13837.28,4612.43,6.28,Active
OBL0013800,CUS008609,Bank Albilad,Mortgage,1419648.1,0.0,0.0,4.96,Closed
OBL0013801,CUS008609,SAB,Credit Card,65380.5,63958.7,2205.47,23.52,Active
OBL0013802,CUS008609,Al Rajhi Bank,Credit Card,36548.48,3844.22,128.14,23.75,Active
OBL0013803,CUS008610,Tabby,Tabby,1126.5,0.0,0.0,0.0,Closed
OBL0013804,CUS008610,Riyad Bank,Auto Loan,179798.16,0.0,0.0,4.99,Closed
OBL0013805,CUS008610,Alinma Bank,Auto Loan,170347.98,0.0,0.0,3.2,Closed
OBL0013806,CUS008610,Tamara,Tamara,3292.03,1127.0,19.77,0.0,Active
OBL0013807,CUS008612,Alinma Bank,Personal Loan,138036.79,0.0,0.0,5.53,Closed
OBL0013808,CUS008612,Tabby,Tabby,3294.84,294.32,98.11,0.0,Active
OBL0013809,CUS008614,Saudi Investment Bank,Auto Loan,117972.45,69384.13,17346.03,5.33,Active
OBL0013810,CUS008614,Bank AlJazira,Auto Loan,151540.06,18836.82,753.47,,Active
OBL0013811,CUS008615,Riyad Bank,Credit Card,7144.63,0.0,0.0,22.2,Closed
OBL0013812,CUS008615,Bank AlJazira,Auto Loan,31126.07,15393.35,357.98,7.27,Active
OBL0013813,CUS008616,Al Rajhi Bank,Credit Card,15995.24,9017.86,273.27,18.97,Active
OBL0013814,CUS008618,SNB,Auto Loan,119246.55,93047.59,4897.24,4.67,Active
OBL0013815,CUS008618,Tamara,Tamara,1641.86,0.0,0.0,0.0,Closed
OBL0013816,CUS008619,Tabby,Tabby,4102.72,2578.75,128.94,0.0,Active
OBL0013817,CUS008619,Alinma Bank,Personal Loan,245158.57,0.0,0.0,8.86,Closed
OBL0013818,CUS008619,Alinma Bank,Personal Loan,749342.5,625423.38,31271.17,6.7,Active
OBL0013819,CUS008620,Al Rajhi Bank,Personal Loan,236856.14,0.0,0.0,7.63,Closed
OBL0013820,CUS008621,SAB,Credit Card,9910.34,0.0,0.0,21.15,Closed
OBL0013821,CUS008621,Tabby,Tabby,344.92,34.37,0.93,0.0,Active
OBL0013822,CUS008621,SAB,Credit Card,11295.79,463.82,77.3,19.54,Active
OBL0013823,CUS008621,Tamara,Tamara,240.01,15.76,1.43,0.0,Active
OBL0013824,CUS008622,Riyad Bank,Personal Loan,69630.02,42757.5,3887.05,5.0,Active
OBL0013825,CUS008622,Bank AlJazira,Auto Loan,109639.83,0.0,0.0,5.11,Closed
OBL0013826,CUS008622,Bank Albilad,Mortgage,1733277.23,0.0,0.0,3.56,Closed
OBL0013827,CUS008623,Tabby,Tabby,4146.37,928.61,16.01,0.0,Active
OBL0013828,CUS008624,Tabby,Tabby,4903.36,0.0,0.0,0.0,Closed
OBL0013829,CUS008625,Tabby,Tabby,1380.72,0.0,0.0,0.0,Closed
OBL0013830,CUS008625,Tamara,Tamara,3123.64,1898.14,52.73,0.0,Active
OBL0013831,CUS008625,Al Rajhi Bank,Personal Loan,69491.52,10542.65,1757.11,4.77,Overdue
OBL0013832,CUS008625,Riyad Bank,Auto Loan,197690.3,0.0,0.0,4.12,Closed
OBL0013833,CUS008628,Tamara,Tamara,1742.29,1172.56,24.95,0.0,Active
OBL0013834,CUS008630,SAB,Auto Loan,72219.72,25480.93,749.44,4.83,Active
OBL0013835,CUS008631,SAB,Credit Card,38679.73,0.0,0.0,28.75,Closed
OBL0013836,CUS008631,Tamara,Tamara,678.85,293.53,6.99,0.0,Active
OBL0013837,CUS008632,Tamara,Tamara,4388.71,0.0,0.0,0.0,Closed
OBL0013838,CUS008632,Bank Albilad,Personal Loan,57882.21,0.0,0.0,8.26,Closed
OBL0013839,CUS008633,Bank Albilad,Credit Card,38666.29,5940.85,495.07,20.14,Overdue
OBL0013840,CUS008633,Tabby,Tabby,3553.74,0.0,0.0,0.0,Closed
OBL0013841,CUS008633,Tamara,Tamara,607.36,302.64,5.31,0.0,Active
OBL0013842,CUS008634,Al Rajhi Bank,Auto Loan,156408.4,119215.58,2249.35,4.89,Active
OBL0013843,CUS008635,Al Jazirah Auto,Auto Loan,57056.51,0.0,0.0,7.33,Closed
OBL0013844,CUS008636,Tamara,Tamara,1428.6,956.99,31.9,0.0,Active
OBL0013845,CUS008636,Bank Albilad,Credit Card,6863.28,4580.53,1526.84,24.03,Active
OBL0013846,CUS008638,Bank AlJazira,Auto Loan,194689.65,113763.25,7110.2,6.85,Active
OBL0013847,CUS008638,Bank AlJazira,Personal Loan,259540.33,0.0,0.0,5.24,Closed
OBL0013848,CUS008639,Abdul Latif Jameel Finance,Auto Loan,39411.14,5370.31,157.95,3.49,Active
OBL0013849,CUS008639,SAB,Mortgage,559126.22,498546.32,8595.63,5.43,Active
OBL0013850,CUS008639,Tabby,Tabby,4544.09,1739.82,79.08,0.0,Active
OBL0013851,CUS008640,Riyad Bank,Personal Loan,190890.32,0.0,0.0,4.35,Closed
OBL0013852,CUS008640,SNB,Auto Loan,99421.26,93642.41,1836.13,3.25,Active
OBL0013853,CUS008640,Riyad Bank,Mortgage,2259081.02,219102.9,73034.3,3.49,Active
OBL0013854,CUS008640,Tabby,Tabby,1586.15,66.59,3.17,0.0,Active
OBL0013855,CUS008642,Bank Albilad,Mortgage,2305438.47,835106.67,92789.63,2.53,Active
OBL0013856,CUS008642,Bank AlJazira,Personal Loan,461791.07,0.0,0.0,5.02,Closed
OBL0013857,CUS008643,SNB,Credit Card,31058.27,18535.59,1544.63,21.63,Active
OBL0013858,CUS008645,Tabby,Tabby,2143.91,122.24,2.72,0.0,Active
OBL0013859,CUS008646,Alinma Bank,Credit Card,58836.46,2792.74,111.71,24.87,Active
OBL0013860,CUS008646,Al Rajhi Bank,Auto Loan,31650.31,1830.54,,6.49,Active
OBL0013861,CUS008646,SAB,Personal Loan,517898.2,72216.16,6018.01,6.91,Active
OBL0013862,CUS008646,Tabby,Tabby,1675.37,857.21,25.21,0.0,Active
OBL0013863,CUS008647,Tamara,Tamara,356.09,239.72,7.49,0.0,Overdue
OBL0013864,CUS008649,Al Rajhi Bank,Auto Loan,53995.53,22147.4,540.18,4.1,Active
OBL0013865,CUS008649,Bank AlJazira,Credit Card,36037.46,27654.66,2304.55,27.84,Active
OBL0013866,CUS008649,Bank AlJazira,Auto Loan,73789.57,0.0,0.0,3.62,Closed
OBL0013867,CUS008651,Bank Albilad,Credit Card,4757.34,4604.89,287.81,23.27,Active
OBL0013868,CUS008652,Bank Albilad,Mortgage,1836364.9,0.0,0.0,4.9,Closed
OBL0013869,CUS008653,Tamara,Tamara,986.82,0.0,0.0,0.0,Closed
OBL0013870,CUS008653,SAB,Auto Loan,190299.31,0.0,0.0,3.41,Closed
OBL0013871,CUS008654,Bank Albilad,Personal Loan,61114.35,38856.08,4317.34,7.84,Overdue
OBL0013872,CUS008655,Riyad Bank,Credit Card,21256.17,0.0,0.0,20.57,Closed
OBL0013873,CUS008655,Bank Albilad,Credit Card,16161.69,13328.87,444.3,27.29,Active
OBL0013874,CUS008655,Tamara,Tamara,1488.04,1441.8,102.99,0.0,Active
OBL0013875,CUS008656,Saudi Investment Bank,Personal Loan,231774.65,15325.67,259.76,7.07,Active
OBL0013876,CUS008656,Tamara,Tamara,4951.87,3458.77,864.69,0.0,Active
OBL0013877,CUS008656,SNB,Personal Loan,142988.34,0.0,,6.09,Closed
OBL0013878,CUS008657,SNB,Mortgage,2151652.2,0.0,0.0,4.55,Closed
OBL0013879,CUS008657,Riyad Bank,Personal Loan,144346.99,70155.37,23385.12,8.26,Active
OBL0013880,CUS008657,SNB,Mortgage,951401.65,0.0,0.0,3.44,Closed
OBL0013881,CUS008658,Tamara,Tamara,4073.33,2307.06,72.1,0.0,Active
OBL0013882,CUS008658,Al Rajhi Bank,Personal Loan,148254.1,0.0,0.0,3.68,Closed
OBL0013883,CUS008658,Riyad Bank,Personal Loan,59532.81,6158.59,279.94,6.03,Active
OBL0013884,CUS008659,Riyad Bank,Credit Card,58018.25,0.0,0.0,22.71,Closed
OBL0013885,CUS008660,Riyad Bank,Credit Card,12715.75,4462.44,99.17,23.69,Active
OBL0013886,CUS008660,Saudi Investment Bank,Credit Card,10699.78,1867.52,266.79,20.36,Active
OBL0013887,CUS008660,SAB,Credit Card,31392.44,12354.22,426.01,23.19,Active
OBL0013888,CUS008660,SNB,Mortgage,382620.64,367992.52,8975.43,4.0,Active
OBL0013889,CUS008661,Tamara,Tamara,4395.2,620.94,25.87,0.0,Active
OBL0013890,CUS008661,SNB,Credit Card,55327.44,0.0,0.0,21.78,Closed
OBL0013891,CUS008662,Tabby,Tabby,2570.27,751.93,41.77,0.0,Active
OBL0013892,CUS008662,SAB,Personal Loan,380211.22,160118.76,4709.38,4.41,Deferred
OBL0013893,CUS008662,Saudi Investment Bank,Personal Loan,427025.82,287565.77,14378.29,5.85,Active
OBL0013894,CUS008662,SNB,Mortgage,730131.99,131619.36,3133.79,4.77,Active
OBL0013895,CUS008664,Bank Albilad,Personal Loan,555925.59,270881.28,11777.45,7.6,Active
OBL0013896,CUS008664,Tabby,Tabby,4211.73,694.0,12.18,0.0,Overdue
OBL0013897,CUS008664,Bank Albilad,Auto Loan,56452.69,47152.92,1813.57,5.5,Active
OBL0013898,CUS008665,Tamara,Tamara,1959.36,977.64,18.1,0.0,Active
OBL0013899,CUS008665,Al Rajhi Bank,Auto Loan,44341.05,0.0,0.0,7.18,Closed
OBL0013900,CUS008665,Tabby,Tabby,4780.13,2063.28,343.88,0.0,Active
OBL0013901,CUS008666,Saudi Investment Bank,Personal Loan,120563.27,108869.62,7257.97,4.25,Active
OBL0013902,CUS008666,Tabby,Tabby,3659.15,0.0,0.0,0.0,Closed
OBL0013903,CUS008666,SAB,Personal Loan,77178.16,49270.65,966.09,3.86,Active
